english,Word,label
6473,jayalalitha,hi
6474,in,en
6475,owaisi,hi
6476,in,hi
6477,ap,hi
6478,in,en
6479,but,en
6480,can,en
6481,abuse,en
6482,modi,en
6483,because,en
6484,its,en
6485,walon,hi
6486,ko,hi
6487,maaf,hi
6488,kardo,hi
6489,wapis,hi
6490,nahi,hi
6491,ana,hi
6492,mom,en
6493,ya,hi
6494,jiju,hi
6495,ko,hi
6496,bol,hi
6497,ke,hi
6498,italy,en
6499,main,hi
6500,koi,hi
6501,business,en
6502,set,hi
6503,karva,hi
6504,lijiye,hi
6505,try,en
6506,something,en
6507,new,en
6508,he,hi
6509,ishwar,hi
6510,maney,en
6511,jer,hi
6512,pachaav,hi
6513,va,hi
6514,ni,hi
6515,ane,hi
6516,amrut,en
6517,va,hi
6518,ni,hi
6519,shakti,hi
6520,de,hi
6521,greetings,en
6522,to,en
6523,all,en
6524,rt,en
6525,shareefboy,en
6526,twitter,en
6527,whats,en
6528,happening,en
6529,shweta,hi
6530,tiwari,hi
6531,mat,hi
6532,poocho,hi
6533,caught,en
6534,n,en
6535,clicked,en
6536,and,en
6537,rehearse,en
6538,for,en
6539,a,hi
6540,jagga,hi
6541,jasoos,en
6542,dance,en
6543,number,en
6544,rt,en
6545,indiahistorypic,en
6546,garbhagriha,hi
6547,of,en
6548,ancient,en
6549,mahakaleshwar,hi
6550,jyotirlinga,en
6551,rt,en
6552,happy,en
6553,ppl,en
6554,roshan,en
6555,kyu,hi
6556,manate,hi
6557,hai,hi
6558,simple,en
6559,kyo,hi
6560,ki,hi
6561,aaj,hi
6562,ki,hi
6563,raat,hi
6564,shivji,hi
6565,ka,hi
6566,birth,en
6567,hua,hi
6568,tha,hi
6569,ne,hi
6570,pe,hi
6571,kiya,hi
6572,hamla,hi
6573,dead,en
6574,and,en
6575,english,en
6576,injured,en
6577,road,en
6578,jamana,hi
6579,chod,hi
6580,denge,hi
6581,hu,hi
6582,rt,en
6583,gurruchoudhary,en
6584,thanx,en
6585,mere,hi
6586,bhai,hi
6587,lostboy,en
6588,ankitfearless,en
6589,yes,en
6590,vipul,en
6591,shah,hi
6592,pagal,hi
6593,ho,hi
6594,gaya,hi
6595,happy,en
6596,maha,hi
6597,shivavye,en
6598,saying,en
6599,sholay,en
6600,dialogue,en
6601,rahulonleave,en
6602,rt,en
6603,hasansafin,en
6604,disgusting,en
6605,vitthal,en
6606,radadiya,en
6607,from,en
6608,gujarat,en
6609,kicks,en
6610,an,en
6611,old,en
6612,man,en
6613,in,en
6614,a,en
6615,public,en
6616,p,en
6617,rt,en
6618,deals,en
6619,policies,en
6620,repackaged,en
6621,tumhe,hi
6622,sudharne,hi
6623,hi,hi
6624,to,hi
6625,aaye,hi
6626,hain,hi
6627,class,en
6628,fellow,en
6629,se,hi
6630,thirunal,en
6631,aap,hi
6632,abhi,hi
6633,ko,hi
6634,ki,hi
6635,hardik,hi
6636,shubhkamnayein,hi
6637,wish,en
6638,you,en
6639,all,en
6640,a,en
6641,very,en
6642,happy,en
6643,mukth,en
6644,temple,en
6645,aalu,hi
6646,paratha,hi
6647,kha,hi
6648,do,hi
6649,re,hi
6650,tea,en
6651,se,hi
6652,khaanakhaaya,hi
6653,haha,hi
6654,shukriya,hi
6655,bhai,hi
6656,aur,hi
6657,aisa,hi
6658,isliye,hi
6659,h,hi
6660,kyuki,hi
6661,aap,hi
6662,log,hi
6663,hamare,hi
6664,takkar,hi
6665,me,hi
6666,kisi,hi
6667,ko,hi
6668,khada,hi
6669,hi,hi
6670,nahi,hi
6671,rehne,hi
6672,dete,hi
6673,good,en
6674,morning,en
6675,labors,en
6676,subah,hi
6677,subah,hi
6678,uth,hi
6679,gaye,hi
6680,rt,en
6681,cricketndtv,en
6682,and,en
6683,dwayne,en
6684,bravo,en
6685,are,en
6686,indulging,en
6687,in,en
6688,some,en
6689,banter,en
6690,both,en
6691,are,en
6692,going,en
6693,after,en
6694,each,en
6695,other,en
6696,indvswi,en
6697,moscow,en
6698,needs,en
6699,judicial,en
6700,guarantees,en
6701,us,en
6702,missile,en
6703,system,en
6704,in,en
6705,asia,en
6706,does,en
6707,not,en
6708,target,en
6709,russia,en
6710,fm,en
6711,arrest,en
6712,kab,hi
6713,karoge,hi
6714,saal,hi
6715,se,hi
6716,gher,hi
6717,rahe,hi
6718,ho,hi
6719,bas,hi
6720,coolfunnytshirt,en
6721,rt,en
6722,shri,hi
6723,aashishkhetan,hi
6724,ji,hi
6725,addressing,en
6726,a,hi
6727,kisan,hi
6728,dialouge,en
6729,at,en
6730,ho,hi
6731,gurmeetramrahim,en
6732,plants,en
6733,lgana,hi
6734,or,hi
6735,iski,hi
6736,lgane,hi
6737,ki,hi
6738,prenna,hi
6739,dena,hi
6740,msgmissionhumanity,en
6741,modis,en
6742,economy,en
6743,knowledge,en
6744,of,en
6745,size,en
6746,of,en
6747,postcard,en
6748,ticket,en
6749,does,en
6750,of,en
6751,gujarat,en
6752,n,en
6753,knowledge,en
6754,of,en
6755,size,en
6756,of,en
6757,his,en
6758,stay,en
6759,back,en
6760,rt,en
6761,dadasaheb,hi
6762,phalke,hi
6763,award,en
6764,in,en
6765,the,en
6766,best,en
6767,actor,en
6768,critics,en
6769,choice,en
6770,to,hi
6771,for,en
6772,his,en
6773,portrayal,en
6774,of,en
6775,professor,en
6776,sir,hi
6777,rt,en
6778,bjymlck,en
6779,ndtv,en
6780,have,en
6781,u,en
6782,ever,en
6783,been,en
6784,to,hi
6785,hinjewadi,hi
6786,i,en
6787,live,en
6788,n,en
6789,work,en
6790,here,en
6791,d,en
6792,kind,en
6793,of,en
6794,mayhem,en
6795,dis,en
6796,local,en
6797,gaonwalas,en
6798,hve,en
6799,sprd,en
6800,sir,hi
6801,mahashivratri,hi
6802,ki,hi
6803,hardik,hi
6804,namay,en
6805,shivay,en
6806,pray,en
6807,to,en
6808,god,en
6809,for,en
6810,umy,en
6811,icon,en
6812,end,en
6813,of,en
6814,in,en
6815,railways,en
6816,modiexpress,en
6817,railbudget,en
6818,rt,en
6819,girishlht,en
6820,kejaru,hi
6821,bhai,hi
6822,aahab,hi
6823,wo,hi
6824,paisa,hi
6825,apne,hi
6826,liye,hi
6827,mang,hi
6828,rahe,hi
6829,hai,hi
6830,aapne,hi
6831,jo,hi
6832,taxes,hi
6833,badhaye,hi
6834,usase,hi
6835,to,hi
6836,mla,hi
6837,ki,hi
6838,s,hi
6839,open,en
6840,challenge,en
6841,to,hi
6842,slaughtering,en
6843,cattles,en
6844,head,en
6845,and,en
6846,challenging,en
6847,modi,en
6848,ji,hi
6849,to,hi
6850,stop,en
6851,cow,en
6852,gurmeetramrahim,en
6853,mustwatchmsg,en
6854,no,en
6855,what,en
6856,blockbustermsg,en
6857,film,en
6858,dekh,hi
6859,kr,hi
6860,hilla,en
6861,drugs,en
6862,the,en
6863,end,en
6864,for,en
6865,drugs,en
6866,nailainayat,hi
6867,rofl,en
6868,tooo,hi
6869,much,hi
6870,hai,hi
6871,ji,hi
6872,gurmeetramrahim,en
6873,hmesha,hi
6874,mehnt,hi
6875,krke,hi
6876,khana,hi
6877,or,hi
6878,kisi,hi
6879,ka,hi
6880,hk,hi
6881,mar,hi
6882,k,hi
6883,na,hi
6884,khao,hi
6885,msgmissionhumanity,en
6886,rt,en
6887,vadodarahistory,en
6888,timelapse,en
6889,video,en
6890,of,en
6891,sursagar,hi
6892,at,en
6893,video,en
6894,by,en
6895,kothi,hi
6896,yr,hi
6897,tez,hi
6898,mar,hi
6899,rt,en
6900,blooddonorsin,en
6901,blood,en
6902,blood,en
6903,urgently,en
6904,at,en
6905,citizens,en
6906,hospital,en
6907,serlingampally,en
6908,call,en
6909,ok,en
6910,bhai,hi
6911,ke,hi
6912,din,hi
6913,ram,en
6914,temple,en
6915,committment,en
6916,diya,hi
6917,karo,hi
6918,koi,hi
6919,time,en
6920,yha,hi
6921,an,hi
6922,bhi,hi
6923,live,en
6924,score,en
6925,update,en
6926,karte,hi
6927,thhe,hi
6928,rt,en
6929,gurmeetramrahim,en
6930,mustwatchmsg,en
6931,awesome,en
6932,amazing,en
6933,movie,en
6934,aur,hi
6935,aap,hi
6936,ke,hi
6937,entry,en
6938,bahut,hi
6939,hi,hi
6940,kejriwal,hi
6941,hum,hi
6942,us,hi
6943,runout,en
6944,ki,hi
6945,jaanch,hi
6946,karwaengey,hi
6947,bleedblue,en
6948,meri,hi
6949,baccha,hi
6950,party,en
6951,kaha,hi
6952,gayi,hi
6953,hum,hi
6954,thore,hi
6955,gayab,hi
6956,kya,hi
6957,hue,hi
6958,tum,hi
6959,sab,hi
6960,mr,hi
6961,gaye,hi
6962,bole,hi
6963,toh,hi
6964,gayab,hi
6965,modis,en
6966,speed,en
6967,of,en
6968,implementing,en
6969,policies,en
6970,is,en
6971,like,en
6972,a,en
6973,bullet,en
6974,train,en
6975,japanese,hi
6976,abe,hi
6977,har,hi
6978,har,hi
6979,rt,en
6980,holiday,en
6981,sale,en
6982,french,en
6983,locket,en
6984,necklace,en
6985,eiffel,en
6986,tower,en
6987,necklace,en
6988,with,en
6989,coral,en
6990,teardrop,en
6991,and,en
6992,pearl,en
6993,share,en
6994,meninbluedvotee,en
6995,aakankshacharu,hi
6996,rathore,en
6997,courtesy,en
6998,yogeshwar,en
6999,dutt,en
7000,rt,en
7001,kyaukhaadlega,hi
7002,dutt,en
7003,must,en
7004,be,en
7005,quietly,en
7006,humming,en
7007,with,en
7008,bravo,en
7009,iplopeningceremony,en
7010,singh,en
7011,offers,en
7012,prayer,en
7013,to,hi
7014,mahakal,hi
7015,on,en
7016,mahashivratri,en
7017,mom,en
7018,mujhe,hi
7019,budget,en
7020,budget,en
7021,khelna,hi
7022,hai,hi
7023,mom,en
7024,beta,hi
7025,tumhare,hi
7026,women,en
7027,empowerment,en
7028,khelneke,hi
7029,din,hi
7030,hai,hi
7031,yaay,hi
7032,roses,en
7033,rahulonleave,en
7034,last,en
7035,night,en
7036,my,en
7037,youngest,en
7038,nephew,en
7039,baba,hi
7040,ka,hi
7041,chota,hi
7042,bhakt,hi
7043,kalloori,hi
7044,tipsguidance,en
7045,to,en
7046,students,en
7047,about,en
7048,career,en
7049,planning,en
7050,thanthi,hi
7051,tv,en
7052,shivaay,hi
7053,happy,en
7054,juuism,en
7055,coolfunnytshirt,en
7056,mil,hi
7057,gaya,hi
7058,hai,hi
7059,launda,hi
7060,aapka,hi
7061,baba,hi
7062,sabka,hi
7063,baba,hi
7064,me,hi
7065,hai,hi
7066,camping,en
7067,to,en
7068,you,en
7069,and,en
7070,team,en
7071,unke,hi
7072,kripa,hi
7073,ish,en
7074,worldcup,en
7075,me,hi
7076,hamari,hi
7077,team,en
7078,par,hi
7079,banaye,hi
7080,rahe,hi
7081,har,hi
7082,har,hi
7083,festival,en
7084,ki,hi
7085,shubh,hi
7086,kamna,hi
7087,badhye,hi
7088,to,hi
7089,all,en
7090,sardaar,hi
7091,gabbar,hi
7092,power,en
7093,star,en
7094,pawan,hi
7095,kalyan,hi
7096,special,en
7097,teaser,en
7098,arvindkejriwal,en
7099,aap,hi
7100,ko,hi
7101,bhi,hi
7102,shubh,hi
7103,ndtv,en
7104,officeofrg,en
7105,did,en
7106,he,en
7107,kept,en
7108,his,en
7109,own,en
7110,promise,en
7111,to,en
7112,village,en
7113,no,en
7114,moral,en
7115,right,en
7116,but,en
7117,just,en
7118,want,en
7119,to,en
7120,play,en
7121,dirty,en
7122,polit,en
7123,sports,en
7124,minister,en
7125,ji,hi
7126,aaj,hi
7127,day,en
7128,hi,hi
7129,aapko,hi
7130,inform,en
7131,kare,hi
7132,hue,hi
7133,kab,hi
7134,tak,hi
7135,react,en
7136,karoge,hi
7137,jab,hi
7138,sari,hi
7139,ghaas,hi
7140,sookh,hi
7141,jayegi,hi
7142,nowplaying,en
7143,kitney,hi
7144,bechain,hi
7145,ho,hi
7146,k,hi
7147,main,hi
7148,tumse,hi
7149,mila,hi
7150,rt,en
7151,mildlyclassic,en
7152,stuart,en
7153,binny,en
7154,kaun,hi
7155,hai,hi
7156,arre,hi
7157,wo,hi
7158,stuart,en
7159,binny,en
7160,ki,hi
7161,wife,en
7162,ka,hi
7163,husband,hi
7164,yahaa,hi
7165,to,hi
7166,har,hi
7167,koi,hi
7168,ek,hi
7169,lesson,en
7170,jindagi,hi
7171,ka,hi
7172,seekha,hi
7173,jaata,hi
7174,hai,hi
7175,aloha,hi
7176,whats,en
7177,the,en
7178,secret,en
7179,behind,en
7180,your,en
7181,beautiful,en
7182,aakriti,hi
7183,rt,en
7184,theintlherald,en
7185,tear,en
7186,gas,en
7187,and,en
7188,lathi,en
7189,charge,en
7190,on,en
7191,non,en
7192,kashmiri,hi
7193,students,en
7194,at,en
7195,nit,hi
7196,srinagar,hi
7197,kon,hi
7198,kehta,hi
7199,hai,hi
7200,nahi,hi
7201,rukta,hi
7202,aaj,hi
7203,sadko,hi
7204,pe,hi
7205,mila,hi
7206,kar,hi
7207,dekho,hi
7208,tha,hi
7209,sa,hi
7210,gya,hi
7211,hai,hi
7212,mrophiophagus,en
7213,anyone,en
7214,wud,en
7215,love,en
7216,to,en
7217,sponser,en
7218,you,en
7219,ek,hi
7220,patak,hi
7221,tweet,en
7222,gari,hi
7223,yuhi,hi
7224,kat,hi
7225,jaayega,hi
7226,safar,hi
7227,sath,hi
7228,tweetne,hi
7229,se,hi
7230,ki,hi
7231,manzil,hi
7232,aayegi,hi
7233,nazar,hi
7234,sath,hi
7235,tweetne,hi
7236,se,hi
7237,hum,hi
7238,raahi,hi
7239,twitter,en
7240,ke,hi
7241,kya,hi
7242,bolte,hi
7243,ho,hi
7244,ban,hi
7245,jaega,hi
7246,itna,hi
7247,score,en
7248,gamemaarichhe,hi
7249,rt,en
7250,with,en
7251,kenny,en
7252,bates,en
7253,action,en
7254,producer,en
7255,and,en
7256,nirav,en
7257,shah,en
7258,dop,en
7259,at,en
7260,vindugoel,en
7261,burnol,en
7262,bhejo,hi
7263,inko,hi
7264,koi,hi
7265,indiafinger,en
7266,thanks,en
7267,bud,en
7268,meko,hi
7269,bhi,hi
7270,ye,hi
7271,madam,hi
7272,k,hi
7273,phaltu,hi
7274,tweet,en
7275,par,hi
7276,likhna,hi
7277,tha,hi
7278,par,hi
7279,bade,hi
7280,bhari,hi
7281,words,en
7282,ni,hi
7283,milre,en
7284,thee,en
7285,srbachchan,hi
7286,msdhoni,hi
7287,aadiacharya,hi
7288,ki,hi
7289,bakwas,hi
7290,sunn,hi
7291,k,hi
7292,headache,hi
7293,ho,hi
7294,gaya,hi
7295,majburi,hi
7296,me,hi
7297,hindi,en
7298,commentary,en
7299,sun,hi
7300,rahe,hi
7301,hai,hi
7302,pls,en
7303,chup,hi
7304,rt,en
7305,funnytruth,en
7306,can,en
7307,reduce,en
7308,the,en
7309,swelling,en
7310,and,en
7311,irritation,en
7312,of,en
7313,mosquito,en
7314,bites,en
7315,and,en
7316,help,en
7317,with,en
7318,nicotine,en
7319,withdrawal,en
7320,rt,en
7321,ndtvprofit,en
7322,rbi,en
7323,governor,en
7324,warns,en
7325,against,en
7326,over,en
7327,fastestgrowing,en
7328,tag,en
7329,rt,en
7330,gurmeetramrahim,en
7331,apki,hi
7332,bhot,hi
7333,yaad,hi
7334,aa,hi
7335,rhi,hi
7336,h,hi
7337,pitaji,hi
7338,kaash,hi
7339,aaj,hi
7340,ki,hi
7341,sham,hi
7342,mein,hi
7343,bhi,hi
7344,wha,hi
7345,hota,hi
7346,lets,en
7347,not,en
7348,jinx,en
7349,gabbar,hi
7350,dhawan,hi
7351,censor,en
7352,board,en
7353,revamp,en
7354,shyam,en
7355,benegal,en
7356,panel,en
7357,report,en
7358,is,en
7359,nehru,en
7360,liberal,en
7361,not,en
7362,liberal,en
7363,enough,en
7364,rt,en
7365,retributions,en
7366,so,en
7367,amma,en
7368,runs,en
7369,everything,en
7370,from,en
7371,kitchens,en
7372,to,en
7373,controlling,en
7374,cinema,en
7375,tickets,en
7376,increasingly,en
7377,copied,en
7378,by,en
7379,rich,en
7380,states,en
7381,like,en
7382,k,hi
7383,har,hi
7384,har,hi
7385,ki,hi
7386,subhkamanaye,hi
7387,to,en
7388,all,en
7389,rt,en
7390,movie,en
7391,team,en
7392,cast,en
7393,lakshmi,hi
7394,menon,en
7395,editor,en
7396,cinemainmygenes,en
7397,dine,hi
7398,all,en
7399,r,en
7400,same,en
7401,modi,en
7402,k,hi
7403,raaj,hi
7404,mein,hi
7405,aisa,hi
7406,b,hi
7407,hota,hi
7408,hai,hi
7409,psmithson,en
7410,dude,en
7411,do,en
7412,you,en
7413,know,en
7414,about,en
7415,her,en
7416,rona,hi
7417,kaalipeelis,hi
7418,uber,en
7419,adapt,en
7420,or,hi
7421,congratulations,en
7422,on,en
7423,to,en
7424,be,en
7425,launched,en
7426,tomorrow,en
7427,bigprintkarthik,en
7428,and,en
7429,pvppictures,en
7430,duniya,hi
7431,bhar,hi
7432,ke,hi
7433,motivationalquote,en
7434,s,en
7435,meri,hi
7436,hi,hi
7437,timeline,en
7438,pe,hi
7439,kyu,hi
7440,post,en
7441,hote,hi
7442,hai,hi
7443,idontwantit,en
7444,rt,en
7445,ke,hi
7446,mandir,hi
7447,mein,hi
7448,hui,hi
7449,durghatna,hi
7450,ki,hi
7451,khabar,hi
7452,sunke,hi
7453,mujhe,hi
7454,bahut,hi
7455,dukh,hi
7456,hua,hi
7457,is,hi
7458,agni,hi
7459,pralaya,hi
7460,mein,hi
7461,jinke,hi
7462,pran,hi
7463,cont,en
7464,https,en
7465,congrats,en
7466,team,en
7467,is,hi
7468,baar,hi
7469,bhi,hi
7470,hi,hi
7471,patakhe,hi
7472,phodega,hi
7473,bleedblue,en
7474,wewontgiveitback,en
7475,rt,en
7476,beta,hi
7477,kuch,hi
7478,bhi,hi
7479,kar,hi
7480,lo,hi
7481,trend,en
7482,toh,hi
7483,febwitharnab,hi
7484,hi,hi
7485,hoga,hi
7486,rt,en
7487,rt,en
7488,itnlive,en
7489,no,en
7490,more,en
7491,domestic,en
7492,sewage,en
7493,in,en
7494,yamuna,hi
7495,kuch,hi
7496,karna,hi
7497,hoga,hi
7498,rt,en
7499,dekho,hi
7500,kal,hi
7501,hai,hi
7502,pata,hi
7503,hai,hi
7504,aap,hi
7505,busy,hi
7506,rahoge,hi
7507,but,en
7508,ek,hi
7509,tweet,en
7510,kar,hi
7511,dena,hi
7512,ok,en
7513,please,en
7514,watch,en
7515,april,en
7516,at,en
7517,to,hi
7518,programme,en
7519,about,en
7520,tweetsnow,en
7521,tweetsnow,en
7522,tweetsnow,en
7523,sportstweets,en
7524,darbari,hi
7525,pervez,en
7526,rasheed,en
7527,tried,en
7528,his,en
7529,level,en
7530,best,en
7531,to,en
7532,defend,en
7533,sharief,en
7534,family,en
7535,but,en
7536,now,en
7537,nation,en
7538,dont,en
7539,even,en
7540,listen,en
7541,your,en
7542,ma,hi
7543,bhejo,hi
7544,ga,hi
7545,esi,hi
7546,piyari,hi
7547,andorid,en
7548,ke,hi
7549,mobile,en
7550,choti,hi
7551,se,hi
7552,k,hi
7553,tumara,hi
7554,us,hi
7555,ke,hi
7556,pechay,hi
7557,lattoo,hi
7558,ho,hi
7559,jaye,hi
7560,gaa,hi
7561,baywatch,hi
7562,avatar,hi
7563,is,hi
7564,a,hi
7565,big,en
7566,yayyyy,en
7567,for,en
7568,us,en
7569,she,en
7570,looks,en
7571,stunning,en
7572,hot,en
7573,sardaar,hi
7574,gabbar,hi
7575,power,en
7576,star,en
7577,pawan,hi
7578,kalyan,hi
7579,special,en
7580,te,hi
7581,via,en
7582,youtube,en
7583,rt,en
7584,faller,en
7585,timesofindia,en
7586,ppl,en
7587,know,en
7588,succesful,en
7589,bidder,en
7590,of,en
7591,kingfisher,en
7592,brand,en
7593,should,en
7594,also,en
7595,carry,en
7596,the,en
7597,bad,en
7598,image,en
7599,created,en
7600,around,en
7601,mallaya,en
7602,by,en
7603,rt,en
7604,stinsondesi,en
7605,jokero,en
7606,ki,hi
7607,naukri,hi
7608,karega,hi
7609,kallu,hi
7610,questiontoself,en
7611,bat,hi
7612,chali,hi
7613,hai,hi
7614,hoihai,hi
7615,karke,hi
7616,bat,hi
7617,feli,en
7618,hai,hi
7619,nahi,hi
7620,yaha,hi
7621,hai,hi
7622,bhooto,hi
7623,ka,hi
7624,shahid,en
7625,afridi,en
7626,ki,hi
7627,vidai,hi
7628,par,hi
7629,ek,hi
7630,sher,hi
7631,arz,hi
7632,hai,hi
7633,khub,hi
7634,dekhi,hi
7635,teri,hi
7636,shakal,hi
7637,khub,hi
7638,dekhi,hi
7639,teri,hi
7640,shakal,hi
7641,chal,hi
7642,ab,hi
7643,nikal,hi
7644,rt,en
7645,tu,hi
7646,hain,hi
7647,par,hi
7648,nahi,hi
7649,tera,hi
7650,ehsaas,hi
7651,hote,hi
7652,hue,hi
7653,bhi,hi
7654,nahi,hi
7655,tum,hi
7656,ik,hi
7657,dhandha,hi
7658,ho,hi
7659,to,en
7660,all,en
7661,yashrajkarnwal,hi
7662,meenay,hi
7663,tm,hi
7664,bhi,hi
7665,dekhti,hi
7666,ho,hi
7667,yeh,hi
7668,jai,hi
7669,gangaajal,hi
7670,official,en
7671,trailer,en
7672,prakash,hi
7673,jha,hi
7674,rt,en
7675,nitinmahalwal,en
7676,plz,en
7677,aag,hi
7678,lagane,hi
7679,walo,hi
7680,se,hi
7681,bacho,hi
7682,aur,hi
7683,afwaho,hi
7684,pe,hi
7685,dhyan,hi
7686,na,hi
7687,de,hi
7688,sab,hi
7689,thi,hi
7690,aag,hi
7691,lagane,hi
7692,ki,hi
7693,jatreservation,en
7694,desidime,en
7695,is,en
7696,dont,en
7697,become,en
7698,watch,en
7699,sahi,hi
7700,raah,hi
7701,rt,en
7702,satenderhooda,hi
7703,very,en
7704,good,en
7705,morning,en
7706,happy,en
7707,har,hi
7708,har,hi
7709,jai,hi
7710,mata,hi
7711,di,hi
7712,bhai,hi
7713,jee,hi
7714,arvindkejriwal,en
7715,thank,en
7716,you,en
7717,very,en
7718,much,en
7719,aap,hi
7720,ko,hi
7721,bhi,hi
7722,ki,hi
7723,shubhkamna,hi
7724,shree,en
7725,somnath,en
7726,aap,hi
7727,ko,hi
7728,bahut,hi
7729,kaam,hi
7730,karne,hi
7731,ki,hi
7732,shakti,hi
7733,de,hi
7734,karpur,hi
7735,gauram,hi
7736,karunavtaaram,hi
7737,sansar,hi
7738,may,en
7739,lord,en
7740,shiva,en
7741,bless,en
7742,u,en
7743,all,en
7744,har,hi
7745,har,hi
7746,bodybuider,en
7747,khamkar,hi
7748,meets,en
7749,govind,en
7750,shankar,hi
7751,mandir,hi
7752,mitra,hi
7753,on,en
7754,occasion,en
7755,of,en
7756,rt,en
7757,daarubaazmehta,hi
7758,mcd,en
7759,ruled,en
7760,by,en
7761,in,en
7762,delhi,en
7763,is,en
7764,giving,en
7765,salaries,hi
7766,to,hi
7767,nonexisting,en
7768,persons,en
7769,rt,en
7770,celebration,en
7771,in,en
7772,hum,hi
7773,hai,hi
7774,naa,hi
7775,humhainnaasony,hi
7776,sonytv,en
7777,kanwardhillon,en
7778,rt,en
7779,ji,hi
7780,in,en
7781,power,en
7782,at,en
7783,centre,en
7784,will,en
7785,readily,en
7786,provide,en
7787,full,en
7788,state,en
7789,to,hi
7790,rt,en
7791,justicearnab,en
7792,ji,hi
7793,not,en
7794,talking,en
7795,about,en
7796,sonia,en
7797,in,en
7798,augusta,en
7799,case,en
7800,ji,hi
7801,not,en
7802,talking,en
7803,about,en
7804,modis,en
7805,fake,en
7806,degree,en
7807,issue,en
7808,both,en
7809,are,en
7810,happy,en
7811,rt,en
7812,beinghumor,en
7813,while,en
7814,we,en
7815,were,en
7816,watching,en
7817,kangna,hi
7818,ranaut,en
7819,dropped,en
7820,what,en
7821,more,en
7822,mails,en
7823,to,en
7824,hrithik,en
7825,explained,en
7826,quantum,en
7827,computing,en
7828,to,en
7829,audience,en
7830,so,en
7831,what,en
7832,rahul,en
7833,can,en
7834,also,en
7835,explain,en
7836,escape,en
7837,velocity,en
7838,shivaay,hi
7839,bam,hi
7840,bam,hi
7841,bam,hi
7842,shivaay,hi
7843,such,en
7844,a,en
7845,joyous,en
7846,night,en
7847,superbudget,en
7848,english,en
7849,ultra,en
7850,major,en
7851,power,en
7852,projects,en
7853,gurmeetramrahim,en
7854,msg,en
7855,alwys,en
7856,doing,en
7857,to,en
7858,humanity,en
7859,nd,en
7860,krta,hi
7861,rhega,hi
7862,msgmissionhumanity,en
7863,more,en
7864,funds,en
7865,allotted,en
7866,for,en
7867,passenger,en
7868,amenities,en
7869,railbudget,en
7870,world,en
7871,ke,hi
7872,sabhi,hi
7873,ko,hi
7874,and,en
7875,future,en
7876,ko,hi
7877,mubarak,hi
7878,ho,hi
7879,heeripeeri,en
7880,thts,en
7881,mean,en
7882,but,en
7883,yeah,en
7884,nothing,en
7885,like,en
7886,watching,en
7887,the,en
7888,arrogant,en
7889,bengalis,en
7890,cry,en
7891,win,en
7892,sudhu,hi
7893,full,en
7894,mp,en
7895,song,en
7896,free,en
7897,download,en
7898,by,en
7899,dhrubo,en
7900,single,en
7901,audio,en
7902,track,en
7903,itzbhaskar,hi
7904,panche,hi
7905,pakka,hi
7906,miss,en
7907,aythe,en
7908,navy,en
7909,blue,en
7910,zip,en
7911,t,en
7912,shirt,en
7913,rt,en
7914,truly,en
7915,tragic,en
7916,getting,en
7917,battered,en
7918,diplomatically,en
7919,by,en
7920,chestsize,en
7921,vibe,en
7922,seems,en
7923,ineffective,en
7924,http,en
7925,mahakaleshwar,hi
7926,temple,en
7927,one,en
7928,of,en
7929,what,en
7930,jyotirlingas,en
7931,of,en
7932,lord,en
7933,via,en
7934,railway,en
7935,ka,hi
7936,railbudget,en
7937,visionary,en
7938,opening,en
7939,speech,en
7940,by,en
7941,famous,en
7942,shiva,en
7943,temple,en
7944,of,en
7945,colours,en
7946,ka,hi
7947,matlb,en
7948,crayons,en
7949,tha,hi
7950,ab,hi
7951,toh,hi
7952,channel,en
7953,hogya,hi
7954,h,hi
7955,drkumarvishwas,en
7956,aaj,hi
7957,ki,hi
7958,duniya,hi
7959,koi,hi
7960,nahi,hi
7961,hai,hi
7962,jo,hi
7963,khud,hi
7964,kahta,hi
7965,hai,hi
7966,wo,hi
7967,sabse,hi
7968,bad,hi
7969,a,hi
7970,chor,hi
7971,hai,hi
7972,typodhish,en
7973,mix,en
7974,brid,en
7975,hai,hi
7976,aur,hi
7977,dusra,hi
7978,koi,hi
7979,animal,en
7980,ka,hi
7981,mix,hi
7982,hai,hi
7983,jitni,hi
7984,awaaz,hi
7985,humnein,en
7986,nationalanthem,en
7987,gaate,hi
7988,hue,hi
7989,ki,hi
7990,itni,hi
7991,toh,hi
7992,yeh,hi
7993,worldcup,en
7994,jeetne,hi
7995,pe,hi
7996,nahi,hi
7997,karte,hi
7998,the,hi
7999,kis,hi
8000,chup,hi
8001,kis,hi
8002,kis,hi
8003,darja,hi
8004,saadgi,hi
8005,se,hi
8006,hum,hi
8007,aap,hi
8008,ki,hi
8009,shikayat,hi
8010,karte,hi
8011,hein,hi
8012,aap,hi
8013,he,hi
8014,se,hi
8015,rt,en
8016,jantakareporter,en
8017,after,en
8018,yogeshwar,hi
8019,now,en
8020,milkha,hi
8021,removal,en
8022,as,en
8023,olympics,en
8024,goodwill,en
8025,ambassador,en
8026,nice,en
8027,work,en
8028,brother,en
8029,hum,hi
8030,sab,hi
8031,me,hi
8032,gabbar,hi
8033,hai,hi
8034,haapyyy,en
8035,aniversry,en
8036,mahi,hi
8037,sunil,en
8038,gavaskar,en
8039,to,en
8040,head,en
8041,does,en
8042,that,en
8043,mean,en
8044,the,en
8045,return,en
8046,of,en
